user_id,age,gender,occupation,daily_screen_time_hours,phone_usage_before_sleep_minutes,sleep_duration_hours,sleep_quality_score,stress_level,caffeine_intake_cups,physical_activity_minutes,notifications_received_per_day,mental_fatigue_score,sleep_quality_norm,sleep_duration_norm,mental_fatigue_norm,stress_level_norm,mri_additive,mri,age_group,notification_group,mri_multiplicative,mri_zscore,mri_weighted
5789,45,Female,Freelancer,9.06,82,8.51,4.04,10.0,2,54,208,9.84,0.3377777777777778,0.9019999999999999,0.9822222222222222,1.0,-0.18561111111111114,-0.18561111111111114,35-50,High,0.3493943089430894,-0.5238769614700309,-0.052722222222222254
5790,52,Female,Designer,6.64,51,8.34,5.06,9.6,4,32,218,9.41,0.4511111111111111,0.868,0.9344444444444444,0.9555555555555555,-0.1427222222222222,-0.1427222222222222,50-70,High,0.4671493092454835,-0.3285852454095604,-0.0031111111111111756
5791,25,Male,Doctor,5.1,68,4.35,4.42,10.0,2,91,110,9.1,0.38,0.06999999999999992,0.8999999999999999,1.0,-0.3625,-0.3625,20-35,Low,0.21128571428571424,-1.1165996968471728,-0.22950000000000004
5792,39,Male,Designer,2.3,70,7.55,7.5,4.45,0,39,273,5.03,0.7222222222222222,0.71,0.44777777777777783,0.38333333333333336,0.1502777777777778,0.1502777777777778,35-50,High,2.5297652288516095,0.7607415354753883,0.26405555555555554
5793,38,Male,Manager,2.52,2,4.84,9.0,3.65,0,3,64,3.32,0.8888888888888888,0.16799999999999998,0.2577777777777778,0.29444444444444445,0.12616666666666665,0.12616666666666665,35-50,Low,3.5946525829344784,0.7425062625525354,0.2426666666666666
5794,43,Male,Doctor,5.36,88,5.55,5.77,6.68,2,75,285,7.07,0.5299999999999999,0.30999999999999994,0.6744444444444445,0.6311111111111111,-0.11638888888888893,-0.11638888888888893,35-50,High,0.6780674859615987,-0.22538685504999129,0.0018888888888888289
5795,57,Female,Doctor,5.17,9,6.72,8.06,5.68,2,79,276,5.86,0.7844444444444445,0.5439999999999999,0.54,0.52,0.06711111111111112,0.06711111111111112,50-70,High,1.6272652982742877,0.5117630006326467,0.19855555555555557
5796,38,Female,Software Engineer,5.7,50,8.2,5.18,8.75,3,11,75,6.99,0.46444444444444444,0.8399999999999999,0.6655555555555556,0.8611111111111112,-0.05555555555555561,-0.05555555555555561,35-50,Low,0.6944778254649497,-0.036309268556338134,0.06722222222222216
5797,42,Female,Doctor,5.57,68,5.18,5.2,8.25,4,45,147,9.39,0.4666666666666667,0.23599999999999993,0.9322222222222223,0.8055555555555556,-0.25877777777777783,-0.25877777777777783,35-50,Medium,0.34770710297866847,-0.7273940160870671,-0.12522222222222226
5798,58,Male,Designer,4.07,31,8.37,9.28,3.26,2,84,108,5.35,0.9199999999999999,0.8739999999999999,0.4833333333333333,0.25111111111111106,0.2648888888888889,0.2648888888888889,50-70,Low,4.453506106301244,1.2404468840761615,0.3936111111111111
5799,18,Male,Software Engineer,7.26,95,7.67,4.77,8.45,4,25,117,7.67,0.41888888888888887,0.734,0.741111111111111,0.8277777777777777,-0.10399999999999998,-0.10399999999999998,10-20,Medium,0.5644970414201184,-0.2223146905066108,0.016333333333333283
5800,23,Male,Designer,2.91,4,7.37,8.07,4.27,0,72,75,4.21,0.7855555555555556,0.674,0.3566666666666667,0.3633333333333333,0.18488888888888894,0.18488888888888894,20-35,Low,3.3084993352506307,0.9043662349982704,0.2994444444444444
5801,40,Male,Researcher,8.67,118,4.66,3.36,10.0,0,19,87,10.0,0.2622222222222222,0.13200000000000003,1.0,1.0,-0.40144444444444444,-0.40144444444444444,35-50,Low,0.156576,-1.3002945686883953,-0.27522222222222226
5802,40,Female,Doctor,2.75,117,6.37,6.05,5.73,2,113,110,6.24,0.5611111111111111,0.47400000000000003,0.5822222222222222,0.5255555555555556,-0.018166666666666664,-0.018166666666666664,35-50,Low,1.0778432228039556,0.11895631281790303,0.09333333333333331
5803,40,Male,Doctor,4.74,42,5.38,7.71,6.37,4,117,123,4.56,0.7455555555555555,0.27599999999999997,0.3955555555555555,0.5966666666666667,0.007333333333333358,0.007333333333333358,35-50,Medium,1.4280137156077006,0.2863806417252369,0.1315
5804,49,Female,Researcher,2.9,82,6.94,6.38,6.76,0,84,255,6.49,0.5977777777777777,0.5880000000000001,0.61,0.64,-0.016055555555555545,-0.016055555555555545,35-50,High,1.0092267575970315,0.14864614702476753,0.10622222222222222
5805,47,Female,Designer,6.57,11,7.37,6.29,7.71,3,41,296,7.31,0.5877777777777777,0.674,0.701111111111111,0.7455555555555555,-0.04622222222222222,-0.04622222222222222,35-50,High,0.8225198322927036,0.048055583257048284,0.0848888888888889
5806,30,Female,Researcher,5.3,30,4.33,5.84,10.0,4,68,82,9.16,0.5377777777777778,0.06600000000000002,0.9066666666666667,1.0,-0.32572222222222225,-0.32572222222222225,20-35,Low,0.27606113537117904,-0.9183742968612328,-0.17661111111111114
5807,35,Male,Manager,4.37,80,7.22,3.69,9.96,4,115,246,9.75,0.29888888888888887,0.6439999999999999,0.9722222222222222,0.9955555555555556,-0.25622222222222224,-0.25622222222222224,35-50,High,0.2743466172381835,-0.7850623439715025,-0.1279444444444445
5808,40,Male,Manager,5.28,21,6.49,6.57,5.27,4,60,275,5.94,0.6188888888888889,0.49800000000000005,0.548888888888889,0.4744444444444444,0.023388888888888917,0.023388888888888917,35-50,High,1.3621125869702722,0.2847646341533286,0.13644444444444445
5809,32,Male,Freelancer,4.79,58,8.19,6.48,6.99,4,10,138,6.09,0.6088888888888889,0.8379999999999999,0.5655555555555556,0.6655555555555556,0.05394444444444438,0.05394444444444438,20-35,Medium,1.2467071185437324,0.3940630326350451,0.17638888888888882
5810,50,Male,Manager,8.7,117,7.97,3.47,10.0,4,68,69,10.0,0.2744444444444445,0.7939999999999999,1.0,1.0,-0.23288888888888892,-0.23288888888888892,50-70,Low,0.276559,-0.7146136074706144,-0.10544444444444445
5811,38,Female,Teacher,2.12,51,6.06,9.51,2.15,3,79,275,3.19,0.9455555555555555,0.4119999999999999,0.24333333333333332,0.12777777777777777,0.24661111111111106,0.24661111111111106,35-50,High,8.40279944594299,1.1751614925208866,0.35972222222222217
5812,56,Female,Software Engineer,8.14,46,8.88,5.26,8.91,0,11,61,8.57,0.47333333333333333,0.9760000000000002,0.8411111111111111,0.8788888888888889,-0.06766666666666662,-0.06766666666666662,50-70,Low,0.6117023993336713,-0.06682569533357749,0.06566666666666668
5813,40,Male,Software Engineer,6.9,113,6.93,5.11,9.07,4,100,78,8.16,0.4566666666666667,0.586,0.7955555555555556,0.8966666666666667,-0.16238888888888892,-0.16238888888888892,35-50,Low,0.47847217718399376,-0.40130301157202936,-0.03211111111111112
5814,44,Male,Researcher,4.13,104,8.82,8.1,4.29,4,97,268,5.59,0.7888888888888889,0.9640000000000001,0.51,0.3655555555555556,0.21933333333333332,0.21933333333333332,35-50,High,2.9790960381300273,1.0301102094429295,0.34199999999999997
5815,35,Female,Manager,9.27,85,7.6,4.65,10.0,4,63,75,8.02,0.4055555555555556,0.72,0.7799999999999999,1.0,-0.16361111111111107,-0.16361111111111107,35-50,Low,0.4406483790523692,-0.42485422788360505,-0.03405555555555553
5816,41,Male,Researcher,2.59,48,6.04,6.99,4.85,0,21,216,5.88,0.6655555555555556,0.40800000000000003,0.5422222222222222,0.42777777777777776,0.02588888888888892,0.02588888888888892,35-50,High,1.4804544498211658,0.3122788921455945,0.14094444444444443
5817,57,Female,Doctor,3.79,55,5.17,6.31,7.72,2,14,237,8.42,0.59,0.23399999999999999,0.8244444444444444,0.7466666666666666,-0.18677777777777776,-0.18677777777777776,50-70,High,0.5018691617540275,-0.43017458921275875,-0.049222222222222195
5818,59,Female,Software Engineer,4.37,89,6.33,5.0,6.68,0,95,198,7.81,0.4444444444444444,0.466,0.7566666666666666,0.6311111111111111,-0.11933333333333332,-0.11933333333333332,50-70,Medium,0.606661197451448,-0.2712403204438285,-0.005499999999999977
5819,24,Female,Designer,6.83,30,8.68,7.16,6.88,4,96,107,4.29,0.6844444444444444,0.9359999999999999,0.3655555555555556,0.6533333333333333,0.15038888888888885,0.15038888888888885,20-35,Low,2.105654035886594,0.7524014972557028,0.26977777777777767
5820,37,Female,Doctor,9.52,118,4.65,5.57,10.0,0,98,168,10.0,0.5077777777777778,0.13000000000000006,1.0,1.0,-0.34055555555555556,-0.34055555555555556,35-50,Medium,0.25900500000000004,-0.9796032399675736,-0.18977777777777782
5821,44,Female,Software Engineer,6.34,58,6.3,6.26,7.16,1,67,284,6.26,0.5844444444444444,0.45999999999999996,0.5844444444444444,0.6844444444444444,-0.05611111111111114,-0.05611111111111114,35-50,High,0.8798882681564245,0.005685770897288198,0.06577777777777777
5822,23,Female,Student,8.71,106,5.73,3.59,10.0,2,79,261,10.0,0.28777777777777774,0.3460000000000001,1.0,1.0,-0.34155555555555556,-0.34155555555555556,20-35,High,0.20570700000000003,-1.0825990745292406,-0.2127777777777778
5823,44,Female,Software Engineer,9.14,69,8.34,5.75,10.0,3,119,22,10.0,0.5277777777777778,0.868,1.0,1.0,-0.15105555555555555,-0.15105555555555555,35-50,Low,0.47955,-0.31831415824630327,0.0017222222222221806
5824,26,Male,Manager,5.2,75,8.02,7.16,4.8,1,73,238,6.71,0.6844444444444444,0.8039999999999999,0.6344444444444445,0.4222222222222222,0.10794444444444438,0.10794444444444438,20-35,High,1.7828862394436167,0.6063798119347361,0.2292222222222221
5825,48,Male,Designer,5.25,42,6.76,5.81,7.05,4,108,37,5.89,0.5344444444444444,0.5519999999999999,0.5433333333333333,0.6722222222222222,-0.032277777777777794,-0.032277777777777794,35-50,Low,0.9458416115787066,0.06307879947992277,0.0819444444444444
5826,38,Other,Software Engineer,3.25,90,6.08,6.82,6.24,3,42,178,5.54,0.6466666666666667,0.41600000000000004,0.5044444444444445,0.5822222222222222,-0.00599999999999995,-0.00599999999999995,35-50,Medium,1.1994816254744052,0.19909974993128432,0.113
5827,43,Male,Researcher,6.41,80,7.42,5.64,6.27,3,96,59,5.12,0.5155555555555555,0.6839999999999999,0.4577777777777778,0.5855555555555555,0.03905555555555554,0.03905555555555554,35-50,Low,1.3036034688995215,0.2932857130093666,0.14277777777777778
5828,57,Female,Freelancer,2.08,73,8.77,7.39,3.37,2,75,168,3.89,0.71,0.954,0.3211111111111111,0.26333333333333336,0.26988888888888884,0.26988888888888884,50-70,Medium,4.943841395040161,1.1572303821196612,0.37011111111111106
5829,30,Female,Teacher,6.71,108,4.51,4.35,7.52,0,60,118,9.25,0.3722222222222222,0.10199999999999995,0.9166666666666666,0.7244444444444444,-0.2917222222222222,-0.2917222222222222,20-35,Medium,0.2820370902817711,-0.8875053615710566,-0.1724444444444445
5830,40,Female,Manager,9.04,4,8.49,6.18,10.0,0,78,270,10.0,0.5755555555555555,0.898,1.0,1.0,-0.13161111111111112,-0.13161111111111112,35-50,High,0.524682,-0.22976816059432775,0.02594444444444438
5831,37,Male,Freelancer,7.85,3,5.47,7.33,7.15,0,30,81,6.78,0.7033333333333334,0.29399999999999993,0.6422222222222222,0.6833333333333333,-0.08205555555555558,-0.08205555555555558,35-50,Low,0.8270953235555004,-0.02775407308531355,0.054555555555555524
5832,54,Male,Freelancer,6.84,102,4.02,5.97,8.52,0,98,140,9.89,0.5522222222222222,0.003999999999999915,0.9877777777777779,0.8355555555555555,-0.3167777777777778,-0.3167777777777778,50-70,Medium,0.28481607542118226,-0.8850205509240665,-0.17038888888888898
5833,45,Male,Teacher,8.55,14,7.71,6.19,9.0,1,47,47,9.73,0.5766666666666667,0.742,0.9700000000000001,0.8888888888888888,-0.13505555555555557,-0.13505555555555557,35-50,Low,0.5449914354230901,-0.24689268960398708,0.01555555555555549
5834,34,Male,Doctor,7.57,1,7.94,7.92,5.91,4,86,88,3.5,0.7688888888888888,0.788,0.2777777777777778,0.5455555555555556,0.18338888888888893,0.18338888888888893,20-35,Low,3.0401160261058737,0.8964594399195256,0.3014444444444444
5835,45,Other,Researcher,5.77,48,5.52,5.83,8.49,3,31,154,9.34,0.5366666666666666,0.30399999999999994,0.9266666666666666,0.8322222222222222,-0.22955555555555557,-0.22955555555555557,35-50,Medium,0.40583833354771826,-0.5942175895381263,-0.08794444444444455
5836,58,Female,Teacher,5.69,118,7.89,4.78,8.68,4,111,257,8.29,0.42000000000000004,0.7779999999999999,0.8099999999999999,0.8533333333333333,-0.11633333333333332,-0.11633333333333332,50-70,High,0.5241198934922426,-0.2606753084555769,0.008833333333333304
5837,19,Female,Designer,1.96,55,7.99,8.65,2.95,4,88,169,1.75,0.8500000000000001,0.798,0.08333333333333333,0.21666666666666667,0.3370000000000001,0.3370000000000001,10-20,Medium,13.387602905569006,1.440941809597145,0.437
5838,42,Male,Student,4.91,116,7.38,6.05,7.84,2,68,104,9.27,0.5611111111111111,0.6759999999999999,0.9188888888888889,0.76,-0.11044444444444446,-0.11044444444444446,35-50,Low,0.6143501089756291,-0.17651289516792545,0.02961111111111106
5839,58,Male,Student,5.7,7,4.19,6.4,7.79,2,116,230,6.83,0.6000000000000001,0.038000000000000075,0.6477777777777778,0.7544444444444445,-0.19105555555555553,-0.19105555555555553,50-70,High,0.5040061497170416,-0.44648381110908575,-0.06094444444444444
5840,23,Male,Doctor,5.23,15,7.34,6.88,6.74,2,57,100,5.74,0.6533333333333333,0.6679999999999999,0.5266666666666667,0.6377777777777778,0.039222222222222186,0.039222222222222186,20-35,Low,1.3053071268313359,0.3609157438330506,0.16277777777777772
5841,28,Male,Researcher,7.98,63,8.66,4.6,10.0,2,116,114,8.7,0.39999999999999997,0.932,0.8555555555555555,1.0,-0.13088888888888886,-0.13088888888888886,20-35,Low,0.45788505747126435,-0.3119883625636405,0.0018888888888888844
5842,55,Female,Doctor,2.45,83,7.1,7.16,3.03,0,40,53,1.93,0.6844444444444444,0.6199999999999999,0.10333333333333333,0.22555555555555554,0.24388888888888888,0.24388888888888888,50-70,Low,8.69303510661947,1.046649622120236,0.3287777777777777
5843,23,Male,Researcher,8.15,23,5.83,6.08,9.76,3,77,251,8.97,0.5644444444444444,0.366,0.8855555555555557,0.9733333333333333,-0.23211111111111113,-0.23211111111111113,20-35,High,0.4048833086609281,-0.5859999463270785,-0.08272222222222228
5844,28,Male,Teacher,7.67,98,6.82,4.52,10.0,0,30,79,10.0,0.3911111111111111,0.5640000000000001,1.0,1.0,-0.26122222222222224,-0.26122222222222224,20-35,Low,0.308264,-0.759340152232896,-0.12211111111111117
5845,31,Female,Researcher,9.11,54,8.97,2.51,10.0,4,47,293,9.2,0.16777777777777775,0.9940000000000001,0.911111111111111,1.0,-0.1873333333333333,-0.1873333333333333,20-35,High,0.24472500000000003,-0.6093242093856274,-0.07499999999999998
5846,19,Other,Freelancer,4.36,53,6.36,7.14,6.86,0,77,119,6.61,0.6822222222222222,0.4720000000000001,0.6233333333333334,0.6511111111111112,-0.030055555555555585,-0.030055555555555585,10-20,Medium,1.0014511099447343,0.13962603780186125,0.1018888888888888
5847,57,Male,Designer,2.59,80,8.21,7.59,5.44,3,41,232,4.91,0.7322222222222222,0.8420000000000002,0.43444444444444447,0.4933333333333334,0.16161111111111115,0.16161111111111115,50-70,High,2.332945219839463,0.808420772656121,0.28122222222222226
5848,20,Female,Teacher,7.83,68,4.69,5.75,9.93,3,13,247,10.0,0.5277777777777778,0.13800000000000007,1.0,0.9922222222222222,-0.3316111111111111,-0.3316111111111111,20-35,High,0.2715760322255791,-0.9400945649874264,-0.17922222222222225
5849,52,Male,Designer,6.3,77,4.28,5.74,9.57,4,61,127,10.0,0.5266666666666667,0.05600000000000005,1.0,0.9522222222222223,-0.34238888888888885,-0.34238888888888885,50-70,Medium,0.2567105538140021,-0.979377627154933,-0.19211111111111112
5850,50,Male,Researcher,7.41,77,5.95,5.41,9.56,1,69,260,9.05,0.49,0.39,0.8944444444444445,0.9511111111111111,-0.2413888888888889,-0.2413888888888889,50-70,High,0.37205552601770725,-0.65223229827768,-0.10011111111111112
5851,41,Male,Designer,9.97,109,4.69,1.33,10.0,4,60,110,10.0,0.036666666666666674,0.13800000000000007,1.0,1.0,-0.4563333333333333,-0.4563333333333333,35-50,Low,0.06237700000000001,-1.5912841810886273,-0.3526666666666667
5852,36,Female,Student,2.75,106,5.65,6.87,3.11,4,58,156,2.65,0.6522222222222223,0.33000000000000007,0.18333333333333332,0.23444444444444443,0.14111111111111113,0.14111111111111113,35-50,Medium,4.709761572529272,0.6816081005343166,0.22722222222222224
5853,35,Male,Freelancer,4.7,59,7.58,6.74,7.44,0,88,69,8.49,0.6377777777777778,0.716,0.8322222222222222,0.7155555555555556,-0.048500000000000015,-0.048500000000000015,35-50,Low,0.8088136580670492,0.06635645534211901,0.09266666666666662
5854,41,Male,Designer,2.73,30,6.23,8.82,2.12,2,43,175,1.0,0.8688888888888889,0.44600000000000006,0.0,0.12444444444444445,0.29761111111111116,0.29761111111111116,35-50,Medium,25.91915094339623,1.3069968556800964,0.39072222222222225
5855,52,Female,Software Engineer,8.75,19,5.61,6.23,9.42,1,91,129,10.0,0.5811111111111111,0.32200000000000006,1.0,0.9355555555555556,-0.25811111111111107,-0.25811111111111107,50-70,Medium,0.3710222929936306,-0.6653672416800166,-0.10322222222222222
5856,18,Male,Designer,1.15,76,8.46,7.86,2.47,2,48,230,1.35,0.7622222222222222,0.8920000000000001,0.038888888888888896,0.16333333333333336,0.363,0.363,10-20,High,19.9417004048583,1.4868445823915615,0.44933333333333336
5857,53,Male,Researcher,2.22,53,4.05,9.68,1.0,4,80,25,2.64,0.9644444444444444,0.009999999999999964,0.18222222222222223,0.0,0.19805555555555554,0.19805555555555554,50-70,Low,14.85,1.0089785343386783,0.3036111111111111
5858,42,Male,Student,3.23,8,8.07,8.49,2.81,1,3,263,2.18,0.8322222222222222,0.8140000000000001,0.13111111111111112,0.20111111111111113,0.3285,0.3285,35-50,High,11.184547324431094,1.4047271104433707,0.42833333333333334
5859,51,Male,Manager,7.94,115,7.11,4.4,9.28,0,27,146,8.74,0.3777777777777778,0.6220000000000001,0.86,0.9199999999999999,-0.1950555555555555,-0.1950555555555555,50-70,Medium,0.38571174938846375,-0.5461057616579327,-0.06827777777777774
5860,42,Female,Teacher,6.66,33,4.23,6.11,6.99,4,70,59,6.05,0.5677777777777778,0.04600000000000008,0.5611111111111111,0.6655555555555556,-0.1532222222222222,-0.1532222222222222,35-50,Low,0.6111517043237685,-0.3377479500155414,-0.03511111111111112
5861,33,Female,Designer,4.5,75,4.17,5.67,4.6,4,105,273,3.84,0.5188888888888888,0.03399999999999999,0.31555555555555553,0.39999999999999997,-0.040666666666666657,-0.040666666666666657,20-35,High,1.3385360054347828,0.007402441218509526,0.047
5862,51,Male,Software Engineer,2.43,103,4.86,6.86,4.28,3,5,260,3.22,0.6511111111111112,0.17200000000000007,0.2466666666666667,0.36444444444444446,0.05300000000000002,0.05300000000000002,50-70,High,2.4191385615603416,0.3856183352990866,0.14866666666666667
5863,46,Male,Researcher,3.89,79,8.89,7.15,4.38,0,105,246,4.77,0.6833333333333333,0.9780000000000001,0.41888888888888887,0.37555555555555553,0.21672222222222223,0.21672222222222223,35-50,High,3.042393000392484,0.9704579847567343,0.3247777777777778
5864,36,Female,Doctor,7.69,64,4.43,5.67,8.56,0,55,114,7.43,0.5188888888888888,0.08599999999999994,0.7144444444444444,0.8400000000000001,-0.23738888888888893,-0.23738888888888893,35-50,Low,0.39493371152564116,-0.6366303441031483,-0.10777777777777786
5865,40,Male,Teacher,4.44,15,7.69,7.54,7.03,4,100,232,4.84,0.7266666666666667,0.7380000000000001,0.42666666666666664,0.67,0.09200000000000005,0.09200000000000005,35-50,High,1.7041075438204627,0.5734683639858708,0.21949999999999997
5866,36,Female,Doctor,5.16,69,6.01,5.19,7.39,1,57,200,6.31,0.4655555555555556,0.40199999999999997,0.59,0.71,-0.10811111111111107,-0.10811111111111107,35-50,Medium,0.66891052928423,-0.22581347181452882,0.0034444444444444444
5867,42,Male,Software Engineer,6.48,83,5.18,4.51,7.92,1,106,169,8.2,0.38999999999999996,0.23599999999999993,0.7999999999999999,0.7688888888888888,-0.23572222222222222,-0.23572222222222222,35-50,Medium,0.3597222222222223,-0.6890948145418626,-0.11827777777777784
5868,33,Female,Student,9.22,5,6.88,7.02,10.0,2,112,107,10.0,0.6688888888888889,0.576,1.0,1.0,-0.18877777777777782,-0.18877777777777782,20-35,Low,0.48297599999999996,-0.38429470488548,-0.021888888888888958
5869,26,Female,Manager,3.25,34,5.84,7.9,5.63,3,92,204,7.59,0.7666666666666667,0.368,0.7322222222222222,0.5144444444444445,-0.027999999999999997,-0.027999999999999997,20-35,Medium,1.0796668515411276,0.18312718052427301,0.11099999999999992
5870,18,Female,Freelancer,5.03,104,5.55,6.85,7.57,3,91,34,8.06,0.6499999999999999,0.30999999999999994,0.7844444444444445,0.73,-0.13861111111111116,-0.13861111111111116,10-20,Low,0.6230926571191623,-0.23939851322401626,0.002111111111111036
5871,59,Male,Student,3.79,114,5.2,8.45,3.71,2,82,186,5.23,0.8277777777777777,0.24000000000000005,0.47000000000000003,0.3011111111111111,0.07416666666666666,0.07416666666666666,50-70,Medium,2.2645632443965713,0.5438886722002877,0.1954999999999999
5872,36,Female,Manager,5.2,2,6.29,6.14,5.93,2,77,185,7.15,0.5711111111111111,0.458,0.6833333333333333,0.5477777777777777,-0.05049999999999999,-0.05049999999999999,35-50,Medium,0.9108739489852473,0.016814129802320096,0.06816666666666665
5873,50,Female,Freelancer,7.27,20,4.85,5.1,7.16,2,109,281,5.74,0.4555555555555555,0.16999999999999993,0.5266666666666667,0.6844444444444444,-0.14638888888888893,-0.14638888888888893,50-70,High,0.6018482471337082,-0.3654708036246735,-0.04027777777777784
5874,51,Female,Teacher,5.34,6,8.26,7.27,4.12,0,12,38,4.97,0.6966666666666667,0.852,0.44111111111111106,0.3466666666666667,0.19022222222222224,0.19022222222222224,50-70,Low,2.9326541774921373,0.884874791816813,0.29927777777777775
5875,33,Male,Designer,8.51,77,6.96,3.74,10.0,2,28,100,10.0,0.30444444444444446,0.592,1.0,1.0,-0.2758888888888889,-0.2758888888888889,20-35,Low,0.260304,-0.849039468961585,-0.1454444444444445
5876,57,Female,Designer,5.98,29,4.31,6.51,6.2,0,34,141,8.07,0.6122222222222222,0.06199999999999992,0.7855555555555556,0.5777777777777778,-0.1722777777777778,-0.1722777777777778,50-70,Medium,0.5607806691449813,-0.3787399290063268,-0.04288888888888895
5877,35,Male,Researcher,4.47,21,6.29,6.64,6.46,0,40,21,5.78,0.6266666666666666,0.458,0.5311111111111111,0.6066666666666667,-0.013277777777777777,-0.013277777777777777,35-50,Low,1.1185576397741759,0.1670011692824497,0.10627777777777775
5878,51,Male,Doctor,8.04,13,7.15,5.4,10.0,4,60,48,10.0,0.48888888888888893,0.6300000000000001,1.0,1.0,-0.22027777777777774,-0.22027777777777774,50-70,Low,0.38610000000000005,-0.5741675592829644,-0.07138888888888889
5879,42,Female,Student,4.88,54,8.31,6.7,5.39,3,1,44,7.04,0.6333333333333333,0.8620000000000001,0.6711111111111111,0.48777777777777775,0.08411111111111114,0.08411111111111114,35-50,Low,1.467284744476303,0.5053159675842663,0.2053888888888889
5880,23,Male,Researcher,5.64,88,4.12,4.88,8.37,1,65,54,8.54,0.4311111111111111,0.02400000000000002,0.8377777777777777,0.8188888888888888,-0.3003888888888888,-0.3003888888888888,20-35,Low,0.2812766683734426,-0.8895849311831953,-0.17444444444444446
5881,38,Female,Designer,9.95,66,6.28,4.11,10.0,0,25,39,10.0,0.3455555555555556,0.45600000000000007,1.0,1.0,-0.29961111111111105,-0.29961111111111105,35-50,Low,0.25810800000000006,-0.9120853052275246,-0.16505555555555557
5882,23,Female,Researcher,8.08,4,7.53,5.31,10.0,3,0,226,9.04,0.47888888888888886,0.7060000000000001,0.8933333333333332,1.0,-0.17711111111111108,-0.17711111111111108,20-35,High,0.442304203539823,-0.4340049369641169,-0.034555555555555506
5883,49,Female,Manager,8.7,68,4.98,4.14,10.0,3,91,131,10.0,0.34888888888888886,0.1960000000000001,1.0,1.0,-0.36377777777777776,-0.36377777777777776,35-50,Medium,0.206172,-1.1314317129721552,-0.22888888888888892
5884,58,Female,Freelancer,6.34,114,5.11,5.49,9.91,3,36,243,10.0,0.49888888888888894,0.22200000000000006,1.0,0.99,-0.31727777777777777,-0.31727777777777777,50-70,High,0.28308678102926343,-0.9039270777184931,-0.1678888888888889
5885,56,Female,Designer,4.13,58,6.45,7.18,5.1,2,97,116,6.22,0.6866666666666666,0.49000000000000005,0.58,0.4555555555555555,0.035277777777777825,0.035277777777777825,50-70,Low,1.4599016455456781,0.3566939895293457,0.15572222222222226
5886,48,Male,Student,9.92,105,8.42,3.89,10.0,0,109,131,9.91,0.3211111111111111,0.884,0.99,1.0,-0.19622222222222224,-0.19622222222222224,35-50,Medium,0.33051261352169525,-0.5676577907448697,-0.06461111111111112
5887,59,Female,Student,3.2,8,5.99,8.7,3.56,2,23,173,1.71,0.8555555555555555,0.398,0.07888888888888888,0.28444444444444444,0.22255555555555556,0.22255555555555556,50-70,Medium,8.560516459688547,1.0522422612238644,0.3262777777777778
5888,27,Male,Software Engineer,8.86,47,6.42,3.76,10.0,2,48,131,8.43,0.30666666666666664,0.484,0.8255555555555555,1.0,-0.2587222222222222,-0.2587222222222222,20-35,Medium,0.2863487544483986,-0.795305311202446,-0.13677777777777778
5889,47,Male,Freelancer,9.2,104,7.18,3.46,10.0,4,59,280,8.61,0.2733333333333333,0.6359999999999999,0.8455555555555555,1.0,-0.23405555555555557,-0.23405555555555557,35-50,High,0.28853426248548203,-0.7247603557354662,-0.11444444444444452
5890,35,Female,Doctor,8.36,101,5.55,3.54,10.0,2,111,275,9.9,0.2822222222222222,0.30999999999999994,0.9888888888888889,1.0,-0.3491666666666667,-0.3491666666666667,35-50,High,0.19845454545454544,-1.1117146144965901,-0.22150000000000006
5891,41,Male,Researcher,2.03,36,8.34,8.35,1.96,3,92,213,1.62,0.8166666666666667,0.868,0.0688888888888889,0.10666666666666666,0.37727777777777777,0.37727777777777777,35-50,High,21.93216175359032,1.55933143933466,0.46772222222222226
5892,26,Male,Freelancer,8.69,67,8.81,4.22,10.0,1,91,83,9.48,0.35777777777777775,0.9620000000000001,0.9422222222222223,1.0,-0.1556111111111111,-0.1556111111111111,20-35,Low,0.392175105485232,-0.4130275305358825,-0.022722222222222255
5893,48,Female,Researcher,6.97,19,7.25,6.72,9.44,2,97,165,9.27,0.6355555555555555,0.65,0.9188888888888889,0.9377777777777777,-0.14277777777777775,-0.14277777777777775,35-50,Medium,0.5567440074598212,-0.24662751683483838,0.013611111111111074
5894,32,Male,Student,7.13,84,7.19,5.91,9.89,3,117,180,9.14,0.5455555555555556,0.6380000000000001,0.9044444444444445,0.9877777777777779,-0.17716666666666667,-0.17716666666666667,20-35,Medium,0.4700822836762373,-0.4041380199086081,-0.028000000000000053
5895,21,Male,Freelancer,8.08,49,7.37,4.61,10.0,2,96,157,9.88,0.40111111111111114,0.674,0.9866666666666668,1.0,-0.22788888888888892,-0.22788888888888892,20-35,Medium,0.3438836032388664,-0.6405711122135027,-0.08844444444444449
5896,57,Male,Software Engineer,5.41,111,4.97,4.94,8.12,2,37,186,6.57,0.4377777777777778,0.19399999999999995,0.6188888888888889,0.791111111111111,-0.19455555555555554,-0.19455555555555554,50-70,Medium,0.46021623891250724,-0.5314477467315522,-0.08027777777777778
5897,26,Female,Freelancer,3.4,23,7.66,8.93,6.18,2,33,224,6.71,0.8811111111111111,0.732,0.6344444444444445,0.5755555555555555,0.10077777777777774,0.10077777777777774,20-35,High,1.6495642402056538,0.6771646109222215,0.24938888888888883
